inst#,actual,predicted,error,prediction
4366,5:5,5:5,,1
4367,7:7,7:7,,1
4368,3:3,3:3,,1
4369,1:1,1:1,,0.62
4370,4:4,4:4,,1
4371,2:2,2:2,,1
4372,1:1,1:1,,0.95
4373,5:5,5:5,,1
4374,2:2,2:2,,0.98
4375,4:4,4:4,,1
4376,7:7,7:7,,1
4377,5:5,5:5,,1
4378,1:1,1:1,,0.76
4379,3:3,3:3,,1
4380,4:4,4:4,,1
4381,3:3,3:3,,1
4382,1:1,1:1,,0.58
4383,4:4,4:4,,1
4384,3:3,3:3,,1
4385,4:4,4:4,,1
4386,4:4,4:4,,1
4387,1:1,2:2,+,0.61
4388,4:4,4:4,,1
4389,1:1,1:1,,0.75
4390,6:6,6:6,,1
4391,2:2,2:2,,0.9
4392,2:2,2:2,,0.94
4393,4:4,4:4,,1
4394,4:4,4:4,,1
4395,4:4,4:4,,1
4396,4:4,4:4,,1
4397,2:2,2:2,,0.8
4398,1:1,1:1,,0.84
4399,6:6,6:6,,1
4400,6:6,6:6,,1
4401,3:3,3:3,,0.99
4402,1:1,2:2,+,0.51
4403,4:4,4:4,,1
4404,6:6,6:6,,1
4405,4:4,4:4,,1
4406,4:4,4:4,,1
4407,4:4,4:4,,1
4408,4:4,4:4,,1
4409,4:4,4:4,,1
4410,7:7,7:7,,1
4411,4:4,4:4,,1
4412,3:3,3:3,,1
4413,4:4,4:4,,1
4414,4:4,4:4,,1
4415,2:2,2:2,,0.79
4416,4:4,4:4,,1
4417,2:2,1:1,+,0.63
4418,2:2,2:2,,1
4419,2:2,2:2,,0.99
4420,5:5,5:5,,1
4421,4:4,4:4,,0.98
4422,5:5,5:5,,0.99
4423,6:6,6:6,,1
4424,6:6,6:6,,1
4425,3:3,3:3,,1
4426,4:4,4:4,,1
4427,4:4,4:4,,1
4428,4:4,4:4,,1
4429,4:4,4:4,,1
4430,5:5,5:5,,1
4431,4:4,4:4,,1
4432,1:1,2:2,+,0.87
4433,2:2,2:2,,0.92
4434,3:3,3:3,,1
4435,5:5,5:5,,1
4436,7:7,7:7,,1
4437,2:2,2:2,,0.67
4438,4:4,4:4,,1
4439,5:5,5:5,,1
4440,4:4,4:4,,0.99
4441,3:3,3:3,,1
4442,3:3,3:3,,1
4443,3:3,3:3,,1
4444,7:7,7:7,,1
4445,4:4,4:4,,1
4446,4:4,4:4,,1
4447,4:4,4:4,,1
4448,3:3,3:3,,1
4449,1:1,1:1,,0.95
4450,4:4,4:4,,0.99
4451,7:7,7:7,,1
4452,3:3,3:3,,1
4453,4:4,4:4,,1
4454,3:3,3:3,,0.98
4455,1:1,1:1,,0.84
4456,3:3,3:3,,1
4457,7:7,7:7,,1
4458,5:5,5:5,,1
4459,1:1,2:2,+,0.65
4460,4:4,4:4,,0.98
4461,4:4,4:4,,0.96
4462,4:4,4:4,,0.77
4463,3:3,3:3,,1
4464,1:1,1:1,,0.99
4465,1:1,1:1,,0.54
4466,2:2,2:2,,0.71
4467,4:4,4:4,,1
4468,4:4,4:4,,0.93
4469,6:6,6:6,,0.99
4470,1:1,1:1,,0.99
4471,7:7,7:7,,1
4472,5:5,5:5,,1
4473,4:4,4:4,,1
4474,2:2,2:2,,0.98
4475,3:3,3:3,,1
4476,2:2,2:2,,1
4477,1:1,2:2,+,0.84
4478,1:1,1:1,,0.81
4479,4:4,4:4,,1
4480,4:4,4:4,,1
4481,1:1,1:1,,0.84
4482,4:4,4:4,,1
4483,4:4,4:4,,1
4484,2:2,2:2,,0.75
4485,2:2,2:2,,0.85
4486,4:4,4:4,,1
4487,2:2,2:2,,0.88
4488,4:4,4:4,,1
4489,4:4,4:4,,1
4490,2:2,1:1,+,0.5
4491,3:3,3:3,,1
4492,1:1,2:2,+,0.98
4493,3:3,3:3,,1
4494,4:4,4:4,,0.99
4495,6:6,6:6,,1
4496,4:4,4:4,,1
4497,4:4,4:4,,1
4498,4:4,4:4,,1
4499,2:2,2:2,,0.96
4500,1:1,2:2,+,0.78
4501,2:2,2:2,,0.8
4502,4:4,4:4,,1
4503,2:2,1:1,+,0.52
4504,1:1,2:2,+,0.51
4505,2:2,2:2,,1
4506,4:4,4:4,,1
4507,4:4,4:4,,1
4508,4:4,4:4,,1
4509,2:2,2:2,,1
4510,2:2,2:2,,0.96
4511,4:4,4:4,,1
4512,7:7,7:7,,1
4513,2:2,2:2,,0.91
4514,4:4,4:4,,1
4515,1:1,1:1,,0.91
4516,3:3,3:3,,1
4517,5:5,5:5,,1
4518,3:3,3:3,,1
4519,7:7,7:7,,1
4520,1:1,1:1,,0.96
4521,5:5,5:5,,1
4522,3:3,3:3,,1
4523,4:4,4:4,,1
4524,2:2,2:2,,0.85
4525,5:5,5:5,,1
4526,2:2,2:2,,0.89
4527,3:3,3:3,,1
4528,7:7,7:7,,1
4529,4:4,4:4,,1
4530,4:4,4:4,,1
4531,1:1,1:1,,0.5
4532,1:1,2:2,+,0.59
4533,4:4,4:4,,0.91
4534,5:5,5:5,,1
4535,2:2,2:2,,0.93
4536,4:4,4:4,,1
4537,3:3,3:3,,1
4538,4:4,4:4,,1
4539,4:4,4:4,,1
4540,4:4,4:4,,1
4541,1:1,1:1,,1
4542,1:1,1:1,,0.97
4543,2:2,2:2,,0.84
4544,4:4,4:4,,1
4545,3:3,3:3,,1
4546,7:7,7:7,,1
4547,3:3,3:3,,0.96
4548,5:5,5:5,,1
4549,4:4,4:4,,0.85
4550,2:2,2:2,,1
4551,4:4,4:4,,1
4552,5:5,5:5,,1
4553,5:5,5:5,,1
4554,2:2,2:2,,0.94
4555,1:1,1:1,,0.54
4556,1:1,1:1,,0.85
4557,3:3,3:3,,1
4558,4:4,4:4,,1
4559,4:4,4:4,,0.98
4560,4:4,4:4,,1
4561,1:1,2:2,+,0.52
4562,1:1,1:1,,0.89
4563,2:2,2:2,,0.9
4564,1:1,1:1,,0.95
4565,4:4,4:4,,1
4566,2:2,2:2,,0.87
4567,4:4,4:4,,1
4568,4:4,4:4,,1
4569,4:4,4:4,,1
4570,3:3,3:3,,0.99
4571,7:7,7:7,,1
4572,5:5,5:5,,1
4573,4:4,4:4,,1
4574,7:7,7:7,,1
4575,4:4,4:4,,1
4576,1:1,1:1,,0.77
4577,2:2,2:2,,0.92
4578,4:4,4:4,,0.97
4579,2:2,2:2,,0.98
4580,2:2,2:2,,0.7
4581,4:4,4:4,,1
4582,6:6,6:6,,1
4583,3:3,3:3,,1
4584,5:5,5:5,,1
4585,4:4,4:4,,1
4586,2:2,2:2,,1
4587,5:5,5:5,,1
4588,4:4,4:4,,1
4589,1:1,1:1,,1
4590,2:2,2:2,,1
4591,4:4,4:4,,1
4592,2:2,2:2,,1
4593,4:4,4:4,,1
4594,2:2,2:2,,0.96
4595,2:2,2:2,,0.51
4596,2:2,1:1,+,0.5
4597,2:2,2:2,,0.89
4598,1:1,1:1,,0.67
4599,1:1,1:1,,0.89
4600,4:4,4:4,,1
4601,4:4,4:4,,1
4602,3:3,3:3,,1
4603,2:2,1:1,+,0.93
4604,4:4,4:4,,1
4605,3:3,3:3,,1
4606,4:4,4:4,,1
4607,4:4,4:4,,0.73
4608,5:5,5:5,,1
4609,2:2,2:2,,0.99
4610,4:4,4:4,,1
4611,4:4,4:4,,1
4612,6:6,6:6,,1
4613,1:1,1:1,,0.55
4614,2:2,2:2,,0.86
4615,2:2,2:2,,0.53
4616,7:7,7:7,,1
4617,4:4,4:4,,0.88
4618,4:4,4:4,,1
4619,5:5,5:5,,1
4620,5:5,5:5,,1
4621,3:3,3:3,,1
4622,4:4,4:4,,0.94
4623,1:1,1:1,,0.89
4624,7:7,7:7,,1
4625,6:6,6:6,,1
4626,5:5,5:5,,1
4627,6:6,6:6,,1
4628,1:1,1:1,,0.86
4629,4:4,4:4,,1
4630,4:4,4:4,,1
4631,4:4,4:4,,1
4632,2:2,2:2,,0.67
4633,2:2,2:2,,0.96
4634,4:4,4:4,,1
4635,1:1,1:1,,0.65
4636,5:5,5:5,,1
4637,4:4,4:4,,1
4638,4:4,4:4,,0.98
4639,4:4,4:4,,1
4640,2:2,2:2,,0.69
4641,4:4,4:4,,1
4642,3:3,3:3,,1
4643,5:5,5:5,,1
4644,1:1,2:2,+,0.58
4645,1:1,2:2,+,0.6
4646,4:4,4:4,,1
4647,5:5,5:5,,1
4648,4:4,4:4,,0.99
4649,7:7,7:7,,1
4650,7:7,7:7,,1
4651,2:2,2:2,,0.9
4652,3:3,3:3,,1
4653,2:2,2:2,,1
4654,2:2,2:2,,0.99
4655,5:5,5:5,,1
4656,2:2,2:2,,0.91
4657,3:3,3:3,,1
4658,3:3,3:3,,1
4659,3:3,3:3,,1
4660,2:2,2:2,,1
4661,1:1,1:1,,0.93
4662,2:2,2:2,,0.52
4663,2:2,2:2,,0.99
4664,7:7,7:7,,1
4665,1:1,2:2,+,0.74
4666,3:3,3:3,,1
4667,4:4,4:4,,1
4668,4:4,4:4,,1
4669,4:4,4:4,,1
4670,4:4,4:4,,1
4671,4:4,4:4,,1
4672,2:2,2:2,,0.91
4673,2:2,2:2,,0.75
4674,7:7,7:7,,1
4675,6:6,6:6,,0.98
4676,4:4,4:4,,1
4677,3:3,3:3,,1
4678,2:2,2:2,,0.75
4679,3:3,3:3,,1
4680,2:2,2:2,,0.81
4681,1:1,1:1,,0.95
4682,5:5,5:5,,1
4683,2:2,2:2,,1
4684,2:2,2:2,,1
4685,3:3,3:3,,1
4686,7:7,7:7,,1
4687,3:3,3:3,,0.93
4688,3:3,3:3,,0.84
4689,4:4,4:4,,1
4690,5:5,5:5,,1
4691,5:5,5:5,,1
4692,1:1,1:1,,0.91
4693,4:4,4:4,,1
4694,1:1,1:1,,0.55
4695,1:1,2:2,+,0.74
4696,1:1,1:1,,0.53
4697,5:5,5:5,,1
4698,3:3,3:3,,1
4699,1:1,1:1,,0.58
4700,3:3,3:3,,0.99
4701,1:1,1:1,,0.64
4702,7:7,7:7,,1
4703,4:4,4:4,,1
4704,2:2,2:2,,1
4705,4:4,4:4,,1
4706,7:7,7:7,,1
4707,2:2,2:2,,1
4708,5:5,5:5,,1
4709,3:3,3:3,,1
4710,2:2,2:2,,0.93
4711,7:7,7:7,,1
4712,2:2,2:2,,0.96
4713,1:1,1:1,,1
4714,4:4,4:4,,1
4715,3:3,3:3,,0.99
4716,1:1,1:1,,0.6
4717,5:5,5:5,,1
4718,4:4,4:4,,1
4719,5:5,5:5,,1
4720,5:5,5:5,,1
4721,4:4,4:4,,1
4722,1:1,1:1,,0.67
4723,2:2,2:2,,1
4724,1:1,1:1,,0.9
4725,4:4,4:4,,1
4726,4:4,4:4,,1
4727,2:2,2:2,,0.91
4728,3:3,3:3,,1
4729,3:3,3:3,,1
4730,2:2,2:2,,1
4731,3:3,3:3,,1
4732,4:4,4:4,,1
4733,3:3,3:3,,1
4734,2:2,1:1,+,0.88
4735,4:4,4:4,,1
4736,1:1,2:2,+,0.76
4737,6:6,6:6,,0.97
4738,2:2,2:2,,0.65
4739,7:7,7:7,,1
4740,2:2,2:2,,1
4741,5:5,5:5,,1
4742,1:1,1:1,,0.65
4743,4:4,4:4,,1
4744,5:5,5:5,,1
4745,3:3,3:3,,1
4746,4:4,4:4,,1
4747,2:2,2:2,,0.78
4748,4:4,4:4,,1
4749,4:4,4:4,,1
4750,2:2,1:1,+,0.63
4751,7:7,7:7,,1
4752,3:3,3:3,,1
4753,4:4,4:4,,0.98
4754,4:4,4:4,,0.99
4755,4:4,4:4,,1
4756,3:3,3:3,,1
4757,3:3,3:3,,1
4758,1:1,2:2,+,0.62
4759,4:4,4:4,,1
4760,4:4,4:4,,1
4761,2:2,2:2,,0.83
4762,4:4,4:4,,1
4763,2:2,1:1,+,0.52
4764,3:3,3:3,,1
4765,4:4,4:4,,0.94
4766,4:4,4:4,,0.99
4767,1:1,1:1,,0.98
4768,6:6,6:6,,1
4769,4:4,4:4,,1
4770,4:4,4:4,,1
4771,5:5,5:5,,1
4772,2:2,2:2,,1
4773,7:7,7:7,,1
4774,4:4,4:4,,1
4775,4:4,4:4,,1
4776,6:6,6:6,,1
4777,5:5,5:5,,1
4778,4:4,3:3,+,0.52
4779,2:2,2:2,,0.97
4780,2:2,2:2,,0.92
4781,4:4,4:4,,1
4782,3:3,3:3,,0.96
4783,5:5,5:5,,1
4784,2:2,2:2,,0.98
4785,1:1,2:2,+,0.67
4786,3:3,3:3,,1
4787,4:4,4:4,,1
4788,5:5,5:5,,1
4789,3:3,3:3,,1
4790,2:2,2:2,,0.99
4791,2:2,2:2,,1
4792,4:4,4:4,,1
4793,7:7,7:7,,1
4794,2:2,2:2,,0.99
4795,5:5,5:5,,1
4796,1:1,2:2,+,0.65
4797,4:4,4:4,,1
4798,2:2,1:1,+,0.75
4799,4:4,4:4,,1
4800,7:7,7:7,,1
4801,2:2,2:2,,0.95
4802,2:2,2:2,,0.96
4803,2:2,2:2,,0.73
4804,1:1,1:1,,0.79
4805,1:1,1:1,,0.66
4806,4:4,4:4,,1
4807,2:2,2:2,,0.98
4808,4:4,4:4,,1
4809,1:1,2:2,+,0.6
4810,3:3,3:3,,1
4811,4:4,4:4,,1
4812,3:3,3:3,,1
4813,1:1,1:1,,0.96
4814,4:4,4:4,,1
4815,5:5,5:5,,1
4816,5:5,5:5,,1
4817,4:4,4:4,,1
4818,4:4,4:4,,0.99
4819,2:2,2:2,,0.98
4820,2:2,2:2,,0.99
4821,4:4,4:4,,1
4822,3:3,3:3,,1
4823,5:5,5:5,,1
4824,4:4,4:4,,1
4825,2:2,2:2,,0.87
4826,2:2,2:2,,1
4827,4:4,4:4,,1
4828,6:6,6:6,,1
4829,4:4,4:4,,1
4830,1:1,1:1,,0.57
4831,4:4,4:4,,0.84
4832,4:4,4:4,,1
4833,2:2,2:2,,0.99
4834,4:4,4:4,,1
4835,4:4,4:4,,1
4836,3:3,3:3,,1
4837,6:6,6:6,,1
4838,3:3,3:3,,1
4839,3:3,3:3,,1
4840,4:4,4:4,,1
4841,4:4,4:4,,1
4842,3:3,3:3,,0.98
4843,3:3,3:3,,1
4844,4:4,4:4,,1
4845,3:3,3:3,,1
4846,2:2,1:1,+,0.64
4847,2:2,2:2,,0.98
4848,4:4,4:4,,1
4849,7:7,7:7,,1
4850,5:5,5:5,,1
4851,4:4,4:4,,1
4852,4:4,4:4,,0.98
4853,7:7,7:7,,1
4854,4:4,4:4,,1
4855,4:4,4:4,,1
4856,4:4,4:4,,1
4857,2:2,2:2,,0.96
4858,3:3,3:3,,1
4859,2:2,2:2,,0.99
4860,2:2,2:2,,0.98
4861,3:3,3:3,,1
4862,5:5,5:5,,1
4863,2:2,2:2,,0.92
4864,4:4,4:4,,1
4865,4:4,4:4,,1
4866,3:3,3:3,,1
4867,6:6,6:6,,1
4868,4:4,4:4,,1
4869,1:1,2:2,+,0.54
4870,3:3,3:3,,0.96
4871,3:3,3:3,,1
4872,1:1,1:1,,0.72
4873,2:2,2:2,,1
4874,4:4,4:4,,1
4875,4:4,4:4,,1
4876,4:4,4:4,,1
4877,5:5,5:5,,1
4878,1:1,1:1,,0.75
4879,4:4,4:4,,1
4880,5:5,5:5,,1
4881,1:1,1:1,,0.99
4882,1:1,1:1,,0.91
4883,7:7,7:7,,1
4884,4:4,4:4,,1
4885,7:7,7:7,,1
4886,4:4,4:4,,1
4887,2:2,2:2,,0.72
4888,2:2,1:1,+,0.68
4889,5:5,5:5,,1
4890,1:1,1:1,,0.78
4891,7:7,7:7,,1
4892,2:2,1:1,+,0.62
4893,2:2,2:2,,0.75
4894,4:4,4:4,,1
4895,7:7,7:7,,1
4896,3:3,3:3,,1
4897,2:2,2:2,,0.99
4898,5:5,5:5,,1
4899,4:4,4:4,,1
4900,4:4,4:4,,1
4901,2:2,2:2,,1
4902,3:3,3:3,,1
4903,4:4,4:4,,1
4904,4:4,4:4,,1
4905,2:2,2:2,,0.75
4906,2:2,2:2,,1
4907,4:4,4:4,,1
4908,4:4,4:4,,0.99
4909,2:2,2:2,,0.88
4910,3:3,3:3,,1
4911,4:4,4:4,,1
4912,4:4,4:4,,1
4913,7:7,7:7,,1
4914,4:4,4:4,,1
4915,4:4,4:4,,1
4916,3:3,3:3,,1
4917,4:4,4:4,,1
4918,4:4,4:4,,1
4919,4:4,4:4,,0.99
4920,4:4,4:4,,1
4921,3:3,3:3,,1
4922,4:4,4:4,,1
4923,1:1,1:1,,0.98
4924,2:2,2:2,,0.89
4925,4:4,4:4,,1
4926,2:2,2:2,,1
4927,4:4,4:4,,1
4928,3:3,3:3,,1
4929,2:2,2:2,,0.91
4930,7:7,7:7,,1
4931,2:2,2:2,,0.93
4932,7:7,7:7,,1
4933,7:7,7:7,,1
4934,3:3,3:3,,1
4935,1:1,1:1,,0.96
4936,5:5,5:5,,1
4937,4:4,4:4,,1
4938,3:3,3:3,,1
4939,2:2,2:2,,1
4940,4:4,4:4,,0.92
4941,7:7,7:7,,1
4942,4:4,4:4,,1
4943,1:1,1:1,,0.93
4944,5:5,5:5,,1
4945,2:2,1:1,+,0.8
4946,5:5,5:5,,1
4947,3:3,3:3,,1
4948,4:4,4:4,,1
4949,4:4,4:4,,1
4950,4:4,4:4,,1
4951,4:4,4:4,,1
4952,1:1,1:1,,0.88
4953,2:2,2:2,,0.89
4954,1:1,1:1,,0.96
4955,3:3,3:3,,0.99
4956,2:2,2:2,,0.89
4957,1:1,1:1,,0.52
4958,4:4,4:4,,0.88
4959,1:1,1:1,,0.99
4960,4:4,4:4,,1
4961,4:4,4:4,,1
4962,3:3,3:3,,1
4963,3:3,3:3,,0.99
4964,1:1,1:1,,0.77
4965,3:3,3:3,,1
4966,2:2,2:2,,0.73
4967,4:4,4:4,,1
4968,3:3,3:3,,1
4969,2:2,2:2,,1
4970,4:4,4:4,,1
4971,1:1,1:1,,0.92
4972,7:7,7:7,,1
4973,4:4,4:4,,1
4974,2:2,1:1,+,0.66
4975,4:4,4:4,,1
4976,4:4,4:4,,1
4977,4:4,4:4,,1
4978,2:2,2:2,,0.9
4979,4:4,4:4,,1
4980,6:6,6:6,,1
4981,5:5,5:5,,1
4982,2:2,2:2,,0.81
4983,2:2,2:2,,0.95
4984,5:5,5:5,,1
4985,4:4,4:4,,0.98
4986,6:6,6:6,,1
4987,4:4,4:4,,1
4988,4:4,4:4,,1
4989,2:2,2:2,,0.99
4990,6:6,6:6,,0.99
4991,3:3,3:3,,0.99
4992,2:2,2:2,,0.89
4993,2:2,2:2,,0.99
4994,4:4,4:4,,1
4995,4:4,4:4,,1
4996,1:1,1:1,,0.76
4997,4:4,4:4,,1
4998,4:4,4:4,,1
4999,4:4,4:4,,1
5000,5:5,5:5,,1
5001,7:7,7:7,,1
5002,4:4,4:4,,1
5003,4:4,4:4,,0.99
5004,4:4,4:4,,1
5005,3:3,3:3,,1
5006,4:4,4:4,,1
5007,4:4,4:4,,1
5008,3:3,3:3,,1
5009,5:5,5:5,,1
5010,4:4,4:4,,1
5011,4:4,4:4,,1
5012,4:4,4:4,,1
5013,2:2,2:2,,0.92
5014,3:3,3:3,,1
5015,1:1,1:1,,0.78
5016,5:5,5:5,,1
5017,3:3,3:3,,1
5018,4:4,4:4,,1
5019,4:4,4:4,,1
5020,4:4,4:4,,1
5021,2:2,2:2,,0.93
5022,1:1,2:2,+,0.77
5023,2:2,2:2,,1
5024,7:7,7:7,,0.71
5025,4:4,4:4,,1
5026,4:4,4:4,,1
5027,3:3,3:3,,1
5028,2:2,2:2,,0.91
5029,4:4,4:4,,0.98
5030,2:2,2:2,,0.51
5031,4:4,4:4,,0.98
5032,2:2,2:2,,0.94
5033,7:7,7:7,,1
5034,4:4,4:4,,0.98
5035,2:2,2:2,,0.89
5036,2:2,2:2,,0.9
5037,1:1,2:2,+,0.72
5038,1:1,1:1,,0.95
5039,4:4,4:4,,1
5040,4:4,4:4,,0.95
5041,4:4,4:4,,1
5042,2:2,2:2,,1
5043,7:7,7:7,,1
5044,1:1,2:2,+,0.99
5045,5:5,5:5,,1
5046,5:5,5:5,,1
5047,4:4,4:4,,1
5048,4:4,4:4,,1
5049,5:5,5:5,,1
5050,4:4,4:4,,0.91
5051,7:7,7:7,,1
5052,1:1,2:2,+,0.77
5053,5:5,5:5,,1
5054,4:4,4:4,,0.93
5055,4:4,4:4,,1
5056,4:4,4:4,,1
5057,4:4,4:4,,1
5058,7:7,7:7,,1
5059,7:7,7:7,,1
5060,3:3,3:3,,1
5061,4:4,4:4,,1
5062,4:4,4:4,,1
5063,4:4,4:4,,1
5064,4:4,4:4,,1
5065,4:4,4:4,,1
5066,6:6,6:6,,1
5067,1:1,1:1,,0.62
5068,2:2,2:2,,0.65
5069,4:4,4:4,,1
5070,7:7,7:7,,1
5071,4:4,4:4,,1
5072,3:3,3:3,,1
5073,2:2,2:2,,0.82
5074,2:2,2:2,,0.79
5075,1:1,1:1,,0.55
5076,4:4,4:4,,1
5077,4:4,4:4,,1
5078,1:1,1:1,,0.69
5079,4:4,4:4,,1
5080,1:1,1:1,,0.63
5081,2:2,2:2,,0.99
5082,2:2,2:2,,0.93
5083,2:2,1:1,+,0.79
5084,7:7,7:7,,1
5085,5:5,5:5,,1
5086,1:1,1:1,,0.77
5087,4:4,4:4,,0.97
5088,4:4,4:4,,0.99
5089,4:4,4:4,,1
5090,1:1,1:1,,0.99
5091,7:7,7:7,,1
5092,3:3,3:3,,1
5093,2:2,2:2,,0.99
5094,3:3,3:3,,1
5095,2:2,2:2,,0.98
5096,4:4,4:4,,1
5097,2:2,2:2,,1
5098,2:2,2:2,,1
5099,1:1,1:1,,0.98
5100,4:4,4:4,,1
5101,4:4,4:4,,1
5102,4:4,4:4,,1
5103,2:2,2:2,,0.81
5104,4:4,4:4,,1
5105,3:3,3:3,,1
5106,1:1,2:2,+,0.56
5107,2:2,2:2,,1
5108,2:2,2:2,,0.96
5109,7:7,7:7,,1
5110,2:2,2:2,,0.75
5111,2:2,2:2,,0.88
5112,5:5,5:5,,1
5113,5:5,5:5,,1
5114,1:1,1:1,,0.87
5115,4:4,4:4,,1
5116,5:5,5:5,,1
5117,5:5,5:5,,1
5118,4:4,4:4,,1
5119,3:3,3:3,,1
5120,5:5,5:5,,1
5121,1:1,1:1,,0.69
5122,4:4,4:4,,1
5123,1:1,2:2,+,0.88
5124,2:2,2:2,,0.71
5125,2:2,2:2,,0.73
5126,1:1,1:1,,0.63
5127,4:4,4:4,,0.95
5128,2:2,2:2,,0.95
5129,4:4,4:4,,1
5130,2:2,2:2,,0.6
5131,3:3,3:3,,0.99
5132,2:2,2:2,,0.99
5133,1:1,1:1,,0.67
5134,5:5,5:5,,1
5135,7:7,7:7,,1
5136,4:4,4:4,,1
5137,1:1,2:2,+,0.72
5138,2:2,2:2,,0.99
5139,4:4,4:4,,1
5140,1:1,1:1,,0.99
5141,4:4,4:4,,1
5142,3:3,3:3,,1
5143,2:2,2:2,,0.76
5144,4:4,4:4,,1
5145,3:3,3:3,,1
5146,3:3,3:3,,1
5147,2:2,2:2,,0.54
5148,4:4,4:4,,0.88
5149,5:5,5:5,,1
5150,2:2,2:2,,0.86
5151,4:4,4:4,,1
5152,2:2,1:1,+,0.78
5153,6:6,6:6,,0.99
5154,3:3,3:3,,1
5155,4:4,4:4,,1
5156,3:3,3:3,,1
5157,4:4,4:4,,1
5158,3:3,3:3,,1
5159,4:4,4:4,,0.88
5160,3:3,3:3,,1
5161,5:5,5:5,,1
5162,7:7,7:7,,1
5163,4:4,4:4,,1
5164,3:3,3:3,,1
5165,2:2,2:2,,1
5166,3:3,3:3,,1
5167,1:1,1:1,,0.52
5168,4:4,4:4,,1
5169,1:1,1:1,,0.53
5170,4:4,4:4,,1
5171,2:2,2:2,,0.82
5172,2:2,2:2,,0.55
5173,3:3,3:3,,0.84
5174,3:3,3:3,,1
5175,7:7,7:7,,1
5176,1:1,1:1,,0.86
5177,5:5,5:5,,1
5178,1:1,2:2,+,0.62
5179,4:4,4:4,,1
5180,5:5,5:5,,1
5181,2:2,2:2,,0.99
5182,4:4,4:4,,1
5183,3:3,3:3,,1
5184,4:4,4:4,,1
5185,5:5,5:5,,1
5186,4:4,4:4,,1
5187,2:2,2:2,,0.89
5188,4:4,4:4,,1
5189,7:7,7:7,,1
5190,4:4,4:4,,1
5191,4:4,4:4,,1
5192,2:2,2:2,,0.93
5193,4:4,4:4,,1
5194,1:1,1:1,,0.78
5195,5:5,5:5,,1
5196,2:2,2:2,,0.86
5197,2:2,2:2,,0.97
5198,5:5,5:5,,1
5199,2:2,2:2,,0.96
5200,4:4,4:4,,1
5201,5:5,5:5,,1
5202,2:2,1:1,+,0.69
5203,2:2,2:2,,0.64
5204,3:3,3:3,,1
5205,4:4,4:4,,0.97
5206,2:2,1:1,+,0.54
5207,2:2,2:2,,1
5208,7:7,7:7,,1
5209,4:4,4:4,,1
5210,3:3,3:3,,1
5211,7:7,7:7,,1
5212,1:1,1:1,,0.61
5213,1:1,1:1,,0.74
5214,1:1,1:1,,0.96
5215,4:4,4:4,,1
5216,3:3,3:3,,0.99
5217,2:2,2:2,,0.91
5218,4:4,4:4,,0.99
5219,2:2,2:2,,0.96
5220,5:5,5:5,,1
5221,4:4,4:4,,1
5222,2:2,2:2,,0.72
5223,4:4,4:4,,1
5224,2:2,2:2,,0.84
5225,4:4,4:4,,1
5226,2:2,2:2,,0.99
5227,4:4,4:4,,0.99
5228,1:1,2:2,+,0.57
5229,5:5,5:5,,1
5230,2:2,2:2,,0.98
5231,2:2,2:2,,0.9
5232,2:2,2:2,,0.99
5233,2:2,2:2,,0.95
5234,5:5,5:5,,1
5235,4:4,4:4,,1
5236,4:4,4:4,,1
5237,4:4,4:4,,1
5238,4:4,4:4,,1
5239,4:4,4:4,,1
5240,3:3,3:3,,1
5241,3:3,3:3,,0.88
5242,2:2,2:2,,0.91
5243,1:1,2:2,+,0.6
5244,2:2,1:1,+,0.58
5245,4:4,4:4,,1
5246,4:4,4:4,,1
5247,4:4,4:4,,1
5248,4:4,4:4,,1
5249,7:7,7:7,,1
5250,3:3,3:3,,1
5251,4:4,4:4,,1
5252,2:2,2:2,,0.61
5253,4:4,4:4,,1
5254,1:1,1:1,,0.52
5255,4:4,4:4,,0.99
5256,6:6,6:6,,1
5257,3:3,3:3,,1
5258,3:3,3:3,,1
5259,5:5,5:5,,1
5260,2:2,2:2,,0.96
5261,4:4,4:4,,1
5262,4:4,4:4,,1
5263,7:7,7:7,,1
5264,4:4,4:4,,1
5265,4:4,4:4,,1
5266,4:4,4:4,,1
5267,2:2,2:2,,1
5268,4:4,4:4,,0.99
5269,1:1,1:1,,0.66
5270,4:4,4:4,,1
5271,5:5,5:5,,1
5272,4:4,4:4,,1
5273,4:4,4:4,,0.96
5274,1:1,1:1,,0.82
5275,2:2,2:2,,0.54
5276,1:1,1:1,,0.73
5277,1:1,1:1,,0.68
5278,3:3,3:3,,1
5279,1:1,1:1,,0.87
5280,1:1,1:1,,0.63
5281,4:4,4:4,,1
5282,4:4,4:4,,1
5283,6:6,6:6,,0.98
5284,1:1,1:1,,0.98
5285,5:5,5:5,,1
5286,2:2,2:2,,0.84
5287,2:2,2:2,,0.89
5288,5:5,5:5,,1
5289,4:4,4:4,,1
5290,5:5,5:5,,1
5291,4:4,4:4,,1
5292,5:5,5:5,,1
5293,5:5,5:5,,1
5294,1:1,1:1,,0.92
5295,4:4,4:4,,1
5296,3:3,3:3,,1
5297,3:3,3:3,,1
5298,4:4,4:4,,1
5299,4:4,4:4,,1
5300,4:4,4:4,,1
5301,6:6,6:6,,1
5302,2:2,2:2,,0.98
5303,4:4,4:4,,1
5304,4:4,4:4,,1
5305,7:7,7:7,,1
5306,5:5,5:5,,1
5307,4:4,4:4,,1
5308,4:4,4:4,,1
5309,7:7,7:7,,1
5310,5:5,5:5,,1
